åé,ì˙,ójì˙,ïΩãœäOãCâ∑[Åé],,,ïΩãœê‚ëŒéºìx[g/kg'],,,íºíBì˙éÀó [Wh/m2](ÉKÉâÉXì¸éÀäpîΩâfÅE0.89Ç≈èúÇµÇƒäÓèÄâªçœÇ›),,,,,,,,,ìVãÛÅEîΩéÀì˙éÀó [Wh/m2](ÉKÉâÉXì¸éÀäpîΩâfÇΩÇæÇµ0.808ÇÕèÊÇ∂ÇƒÇ¢Ç»Ç¢),,ñÈä‘ï˙éÀ[Wh/m2],,
,,,ëSì˙,7Å`18éû,19Å`6éû,ëSì˙,7Å`18éû,19Å`6éû,S,SW,W,NW,N,NE,E,SE,êÖïΩ,âîíº,êÖïΩ,âîíº,êÖïΩ
1,15,5,-12.2,-10.4,-14.1,1.4,1.5,1.2,1166.5,392.5,60.4,1.8,.0,.5,487.3,1175.5,358.9,399.2,682.7,413.4,826.9
1,16,6,-13.0,-12.0,-14.0,1.4,1.5,1.3,2161.8,2097.8,778.6,3.5,.0,.8,86.4,849.7,694.8,419.1,680.4,625.1,1250.2
1,17,7,-5.7,-4.5,-6.9,2.5,2.6,2.3,1702.2,1027.6,167.6,2.0,.0,1.2,327.2,1291.1,596.7,472.0,790.8,564.6,1129.3
1,18,1,-0.5,-0.4,-0.6,3.5,3.5,3.4,100.6,75.2,29.4,.5,.0,.7,25.0,66.6,29.3,280.9,507.1,229.7,459.4
1,19,2,-6.0,-5.0,-7.1,2.2,2.2,2.2,91.2,75.2,32.7,1.8,.0,.6,18.7,55.0,27.0,272.3,491.9,269.8,539.6
1,20,3,-12.0,-11.0,-13.0,1.5,1.6,1.4,3370.6,1808.1,319.1,7.1,.0,8.3,918.1,2815.6,1176.8,427.3,643.1,725.7,1451.4
1,21,4,-9.8,-7.4,-12.1,1.7,2.0,1.5,4167.8,3030.5,948.5,12.4,.0,4.1,681.7,2655.3,1467.1,381.0,525.7,784.4,1568.9
1,22,5,-6.0,-4.5,-7.5,2.4,2.7,2.1,129.0,95.8,41.2,1.9,.0,.9,35.8,88.5,39.1,321.1,579.2,298.3,596.6
1,23,6,-7.8,-7.1,-8.4,1.8,1.8,1.9,93.4,81.8,39.8,1.9,.0,.6,19.0,51.7,28.5,285.9,516.4,205.9,411.7
1,24,7,-11.5,-9.7,-13.2,1.2,1.2,1.2,2250.8,2277.0,973.9,14.3,.0,3.8,111.9,848.8,777.8,480.6,783.9,661.2,1322.3
1,25,1,-13.7,-10.9,-16.5,1.3,1.5,1.1,1218.4,577.2,229.8,5.9,.0,8.9,605.5,1119.9,374.7,512.2,885.0,625.1,1250.2
1,26,2,-10.0,-7.4,-12.5,1.6,1.8,1.4,4031.5,2834.2,889.0,18.5,.0,6.9,753.0,2668.9,1540.9,411.5,576.8,768.7,1537.5
1,27,3,-5.8,-4.1,-7.4,2.1,2.3,2.0,803.3,204.4,71.0,4.8,.0,6.0,510.1,914.5,252.6,448.2,783.9,619.3,1238.6
1,28,4,-5.4,-4.5,-6.3,1.5,1.5,1.5,3836.9,2784.5,981.8,20.1,.0,21.5,882.3,2544.7,1437.3,473.0,697.8,984.5,1969.0
1,29,5,-9.0,-6.5,-11.6,1.4,1.4,1.3,4518.5,3239.8,1134.5,35.0,.0,17.0,953.1,3018.4,1757.4,404.9,540.8,954.8,1909.6
1,30,6,-11.7,-9.0,-14.3,1.3,1.5,1.2,3967.5,2849.3,1023.0,23.2,.0,15.4,863.5,2647.8,1558.5,461.3,665.2,928.1,1856.1
1,31,7,-13.1,-11.3,-15.0,1.3,1.5,1.2,4687.0,3363.7,1187.5,25.0,.0,23.0,1010.2,3126.5,1889.1,394.2,508.2,917.0,1834.1
2,1,1,-13.9,-11.2,-16.6,1.1,1.1,1.0,4896.3,3308.9,1166.7,35.3,.0,65.9,1401.1,3595.1,1942.5,399.6,510.6,1046.7,2093.4
2,2,2,-15.0,-11.9,-18.1,1.0,1.2,0.9,4684.9,3016.9,976.5,19.2,.0,91.4,1460.0,3595.5,1908.0,420.0,553.6,1009.5,2019.0
2,3,3,-14.2,-13.6,-14.7,1.1,1.2,1.1,93.8,67.9,33.5,2.7,.0,3.6,38.6,74.9,32.8,330.3,596.6,390.8,781.5
2,4,4,-10.8,-10.2,-11.4,1.3,1.3,1.3,3785.2,3152.5,1277.1,74.7,.0,12.6,534.9,2170.1,1644.0,492.8,718.7,720.5,1441.0
2,5,5,-10.3,-7.9,-12.8,1.3,1.3,1.3,3140.1,2487.8,862.4,15.4,.0,17.9,431.8,1841.0,1445.4,533.8,817.6,897.3,1794.5
2,6,6,-11.8,-10.1,-13.5,1.1,1.2,1.1,4964.8,3523.1,1400.9,83.6,.0,83.7,1459.2,3604.0,2128.7,426.2,542.0,1100.8,2201.6
2,7,7,-7.3,-6.0,-8.6,1.7,1.7,1.7,4671.4,3403.2,1388.2,81.5,.0,48.4,1261.4,3266.2,2055.4,457.1,607.1,1123.5,2246.9
2,8,1,-5.2,-3.2,-7.3,2.0,2.0,2.0,1933.9,950.3,272.4,10.9,.0,23.8,741.4,1756.2,895.9,657.2,1099.0,812.9,1625.9
2,9,2,-6.8,-6.6,-7.0,2.0,2.0,2.0,113.4,78.1,37.3,4.2,.0,6.0,48.3,96.0,47.3,382.2,689.7,532.7,1065.3
2,10,3,-3.8,-2.0,-5.6,1.9,2.0,1.9,4611.0,3369.7,1412.3,90.3,.0,78.5,1339.5,3284.2,2138.4,483.7,649.0,1108.9,2217.8
2,11,0,-5.1,-2.6,-7.5,2.3,2.5,2.2,3684.5,2717.4,1036.9,35.1,.0,21.9,804.8,2420.5,1839.9,554.5,815.3,835.6,1671.2
2,12,5,-6.1,-5.5,-6.8,1.9,1.8,2.0,356.3,415.8,253.2,7.8,.0,7.4,50.3,106.9,155.5,484.3,862.9,583.8,1167.7
2,13,6,-11.2,-8.7,-13.8,1.3,1.4,1.2,4968.3,3716.5,1631.9,124.1,.0,73.2,1424.6,3489.1,2443.4,457.5,571.0,984.5,1969.0
2,14,7,-12.2,-10.7,-13.8,1.3,1.4,1.1,1807.8,1652.9,568.8,13.3,.0,11.2,94.5,849.2,1004.5,606.6,1001.3,528.0,1056.0
2,15,1,-11.6,-9.8,-13.3,1.0,1.0,1.0,2705.6,1696.0,428.4,10.5,.0,14.8,628.0,1993.1,1536.1,628.7,988.6,696.6,1393.3
2,16,2,-11.2,-8.9,-13.5,1.1,1.1,1.0,4096.8,2517.1,799.0,17.5,.0,138.5,1513.3,3347.9,2213.0,541.2,754.8,915.9,1831.7
2,17,3,-9.2,-6.2,-12.2,1.2,1.2,1.2,5135.2,3789.1,1714.5,144.2,.0,173.4,1780.2,3849.1,2694.7,465.2,560.6,1132.8,2265.5
2,18,4,-13.6,-10.7,-16.5,1.1,1.3,1.0,4790.9,3262.0,1300.9,82.9,.0,167.8,1733.5,3753.0,2626.5,497.9,631.5,1019.4,2038.7
2,19,5,-15.1,-11.8,-18.4,0.9,1.1,0.8,4785.1,3712.7,1704.9,152.4,.0,65.6,1299.0,3257.2,2686.3,496.2,623.4,1074.0,2148.1
2,20,6,-15.2,-11.9,-18.5,1.0,1.1,0.9,4356.2,2724.2,942.6,38.9,.0,179.5,1706.9,3618.0,2521.4,550.0,740.8,903.7,1807.3
2,21,7,-12.1,-9.6,-14.7,1.2,1.3,1.1,4291.6,2811.0,1041.4,33.0,.0,156.2,1589.0,3411.6,2536.5,556.8,752.5,834.5,1668.9
2,22,1,-9.3,-6.0,-12.6,1.6,1.8,1.4,4441.1,3250.6,1430.5,103.7,.0,88.6,1400.8,3222.1,2656.4,550.5,728.0,849.0,1698.0
2,23,2,-5.3,-3.7,-7.0,2.2,2.3,2.0,254.5,186.2,83.5,8.2,.0,8.3,69.4,192.6,156.0,606.2,1086.2,564.6,1129.3
2,24,3,1.1,2.8,-0.6,2.6,2.5,2.7,3994.3,2866.0,1255.9,85.8,.0,155.4,1457.1,3059.9,2467.2,641.2,913.0,921.7,1843.4
2,25,4,0.4,1.6,-0.8,3.2,3.6,2.9,181.6,129.0,43.2,7.4,.0,6.6,43.8,142.9,119.0,538.7,967.6,379.1,758.3
2,26,5,-1.8,-0.8,-2.9,2.0,1.8,2.1,3164.7,1972.6,673.4,28.4,.0,88.1,1155.8,2562.4,2103.4,736.7,1129.3,817.0,1634.0
2,27,6,-4.2,-2.3,-6.0,2.3,2.5,2.1,1514.0,1288.0,462.1,14.3,.0,14.3,163.9,796.2,1067.6,818.4,1384.0,497.2,994.4
2,28,7,-6.6,-4.4,-8.9,1.9,2.0,1.7,4142.9,2830.9,1182.9,67.0,.0,217.0,1692.4,3353.8,2790.8,619.3,844.3,887.4,1774.7
3,1,1,-9.1,-7.1,-11.2,1.4,1.4,1.4,4123.6,2957.2,1309.5,103.4,.0,118.5,1447.0,3116.6,2855.1,626.2,852.5,913.0,1825.9
3,2,2,-7.9,-5.5,-10.3,1.5,1.6,1.4,4122.5,2785.9,1153.0,67.9,.0,213.8,1699.4,3362.5,2902.5,626.9,849.0,886.2,1772.4
3,3,3,-4.5,-2.8,-6.3,2.3,2.5,2.1,2684.0,2503.3,1284.7,166.9,.0,22.5,423.6,1471.0,1948.6,820.3,1297.9,705.9,1411.9
3,4,4,-9.2,-7.5,-10.9,1.5,1.5,1.5,4350.4,3469.5,1788.4,245.4,.0,139.9,1496.2,3177.0,3157.3,615.1,801.3,658.3,1316.5
3,5,5,-10.4,-7.5,-13.2,1.4,1.5,1.3,4109.3,2865.2,1258.0,88.7,.0,219.3,1703.9,3320.8,3069.8,641.4,860.6,777.5,1554.9
3,6,6,-5.9,-4.8,-7.0,1.9,2.0,1.9,2989.1,2058.6,822.4,61.6,.0,54.2,941.2,2225.8,2333.4,812.1,1249.1,746.1,1492.1
3,7,7,-7.9,-5.2,-10.5,1.8,1.9,1.6,2888.5,1480.4,381.3,47.5,.0,242.4,1556.9,2902.8,2268.9,761.8,1161.8,685.6,1371.2
3,8,1,-8.4,-6.1,-10.7,1.7,1.8,1.6,2396.7,1384.4,420.7,49.6,.0,59.9,886.6,2042.5,1956.8,866.4,1386.3,722.2,1444.4
3,9,2,-8.8,-5.6,-12.1,1.4,1.5,1.3,4550.6,3636.4,1991.9,345.4,.0,405.9,2171.3,3806.2,3621.2,600.0,728.0,1129.9,2259.7
3,10,3,-4.9,-1.2,-8.7,1.9,2.0,1.7,4290.1,3648.9,2127.2,434.0,.0,279.7,1824.8,3382.0,3487.4,648.1,829.2,1141.5,2283.0
3,11,4,0.9,4.3,-2.4,2.7,2.9,2.6,2988.5,2687.8,1531.4,252.7,.0,104.0,962.8,2004.6,2507.1,893.0,1375.8,984.5,1969.0
3,12,5,1.8,2.4,1.2,3.5,3.6,3.4,52.5,64.1,54.0,20.3,.0,15.8,44.9,57.7,42.0,509.1,921.1,331.5,662.9
3,13,6,-1.6,-1.5,-1.7,2.7,2.7,2.8,2667.3,1794.7,766.4,120.9,.0,127.3,1088.6,2228.9,2361.9,931.4,1464.2,756.0,1511.9
3,14,7,-2.6,-0.2,-4.9,2.5,2.6,2.5,3544.2,3044.2,1737.2,318.2,.0,144.6,1259.5,2574.9,3167.2,789.5,1124.6,907.1,1814.3
3,15,1,-3.2,-1.4,-5.0,2.5,2.7,2.4,150.4,84.7,58.1,20.3,.0,30.7,149.1,199.6,134.7,653.5,1174.6,462.3,924.6
3,16,2,-3.6,-2.1,-5.1,1.7,1.7,1.7,3766.5,3470.0,2092.2,472.1,.0,476.9,1798.2,3061.0,3487.6,766.5,1047.9,858.3,1716.6
3,17,3,-1.0,2.3,-4.3,1.9,2.0,1.9,4227.2,3719.0,2315.0,550.1,.0,644.7,2479.2,3846.9,3986.4,662.5,807.1,1240.3,2480.7
3,18,4,-0.1,2.6,-2.7,2.3,2.4,2.2,3988.0,3341.3,1967.1,382.2,.0,624.4,2374.5,3655.3,3850.5,714.8,917.6,1161.8,2323.7
3,19,5,0.9,1.2,0.6,3.2,3.4,3.0,156.3,90.0,70.3,24.1,.0,22.9,133.1,191.5,154.3,732.5,1316.5,467.5,935.1
3,20,0,-0.5,0.3,-1.4,3.0,3.1,2.9,1260.5,1033.9,712.0,152.2,.0,58.6,578.9,1079.6,1274.3,1072.0,1824.7,539.1,1078.1
3,21,7,-2.5,0.3,-5.2,2.1,2.1,2.1,3360.6,2506.1,1302.3,182.1,.0,458.5,1945.9,3105.4,3471.0,844.8,1197.9,914.7,1829.4
3,22,1,-2.4,0.0,-4.7,2.4,2.5,2.3,1853.5,767.3,177.0,47.3,.0,363.4,1526.9,2364.2,1954.2,1004.8,1636.3,763.5,1527.0
3,23,2,0.2,1.0,-0.7,3.0,3.0,3.1,42.9,54.6,44.7,18.5,.0,17.6,41.4,51.6,46.7,565.6,1023.4,254.7,509.4
3,24,3,-1.2,-0.2,-2.2,2.3,2.1,2.5,3275.1,3062.8,2005.0,526.1,.0,186.6,1364.2,2530.2,3605.7,859.2,1211.8,807.7,1615.4
3,25,4,-1.6,2.5,-5.7,1.9,1.8,2.0,3668.7,3372.1,2219.2,578.7,.0,548.3,2175.5,3341.9,4147.2,774.9,1001.3,1057.7,2115.5
3,26,5,-1.7,1.3,-4.8,2.2,2.3,2.1,2184.1,1150.5,449.8,104.8,.0,514.7,1855.6,2720.4,2510.7,1067.9,1696.8,865.3,1730.5
3,27,6,-0.6,1.7,-2.9,2.4,2.5,2.2,2758.9,2363.4,1411.4,371.2,.0,352.5,1450.7,2425.5,3232.0,1018.8,1538.6,931.6,1863.1
3,28,7,0.6,3.1,-1.9,2.6,2.7,2.5,2836.5,2335.9,1473.7,490.3,.0,380.4,1726.8,2769.2,3408.8,989.2,1466.5,967.6,1935.2
3,29,1,-0.6,1.3,-2.5,2.8,3.0,2.7,698.9,583.9,437.9,205.3,.0,36.9,252.5,651.5,849.3,1049.8,1825.9,694.9,1389.8
3,30,2,-1.6,-0.2,-3.0,2.5,2.5,2.5,103.0,131.2,92.4,29.0,.0,25.6,60.4,74.8,129.8,761.2,1371.2,564.6,1129.3
3,31,3,-2.1,0.9,-5.1,2.4,2.5,2.3,3635.0,3575.4,2528.7,765.3,.0,785.7,2561.8,3600.0,4731.7,739.5,880.4,1145.6,2291.1
4,1,4,0.2,3.4,-2.9,2.7,2.8,2.5,3218.2,2889.9,1867.1,445.3,.0,671.3,2240.2,3175.8,4259.6,876.1,1179.3,989.1,1978.3
4,2,5,3.0,5.8,0.2,2.8,2.9,2.6,2838.3,2512.3,1608.1,385.4,.0,527.8,1893.5,2752.9,3829.9,998.1,1444.4,971.7,1943.4
4,3,6,3.1,5.9,0.3,3.2,3.4,3.1,1758.5,1530.6,1319.1,514.2,.0,586.0,1905.7,2470.7,2543.4,1127.6,1798.0,936.2,1872.4
4,4,7,3.5,6.3,0.6,3.5,3.7,3.3,1688.8,1308.2,937.8,213.4,.0,388.8,1479.9,2001.1,2421.4,1266.5,2069.0,840.3,1680.5
4,5,1,3.0,6.4,-0.5,2.8,2.8,2.8,2902.8,2810.0,1949.7,543.2,.0,668.9,2128.1,2930.0,4233.3,952.9,1322.3,957.1,1914.3
4,6,2,0.6,1.0,0.1,3.3,3.4,3.3,49.0,61.9,44.9,21.7,.0,13.8,31.5,45.2,72.3,722.9,1307.2,334.4,668.7
4,7,3,-1.4,-0.4,-2.5,2.7,2.6,2.7,1088.5,1503.1,1184.6,367.5,.0,82.0,330.1,639.3,1658.2,1359.5,2312.0,701.3,1402.6
4,8,4,-0.2,2.6,-3.1,2.6,2.7,2.4,2686.4,3226.7,2486.8,872.5,.0,792.0,2039.5,2655.1,4258.4,1005.0,1410.7,1118.2,2236.4
4,9,5,2.4,5.7,-0.9,2.9,2.9,2.8,2603.7,2596.9,1849.8,541.1,1.6,514.5,1788.8,2541.3,4142.5,1041.1,1495.6,948.4,1896.9
4,10,6,5.1,9.6,0.6,3.0,3.0,2.9,1604.4,1317.0,1040.3,521.6,3.6,731.9,2018.9,2437.3,2697.9,1262.9,2030.6,1118.2,2236.4
4,11,7,6.8,12.3,1.4,2.8,2.7,3.0,2792.1,3066.4,2399.9,863.9,8.4,930.1,2483.3,3115.5,4738.5,945.2,1258.4,1269.4,2538.8
4,12,1,9.1,13.0,5.2,3.8,4.0,3.7,833.6,257.1,92.9,42.9,1.9,361.6,1130.7,1445.2,1417.7,1261.3,2157.4,784.4,1568.9
4,13,2,10.2,14.2,6.3,4.7,5.0,4.5,1975.5,2323.4,1849.3,680.5,4.7,181.9,917.5,1561.0,3365.0,1246.3,1944.5,1010.1,2020.1
4,14,3,9.0,14.2,3.8,4.0,4.2,3.9,2537.1,2821.3,2224.3,802.0,13.9,947.4,2409.1,2929.0,4627.5,1024.0,1414.2,1176.4,2352.7
4,15,4,1.7,2.1,1.2,3.7,3.8,3.7,46.9,58.2,48.4,23.2,1.9,26.4,50.5,55.9,85.2,665.3,1201.4,318.7,637.3
4,16,5,2.0,3.7,0.3,3.6,3.7,3.5,233.5,877.2,969.8,457.6,7.0,68.9,112.9,93.2,581.5,1104.0,1948.0,718.7,1437.5
4,17,6,8.0,14.7,1.3,3.4,3.7,3.1,2478.0,2946.5,2467.8,992.6,29.6,1039.0,2519.7,2970.2,4877.6,1006.0,1357.2,1286.3,2572.6
4,18,7,12.0,18.0,6.0,4.0,4.1,3.8,2262.9,2613.8,2126.7,806.5,46.9,1130.1,2525.2,2835.2,4552.1,1106.4,1572.4,1258.9,2517.9
4,19,1,10.6,12.5,8.7,5.5,5.7,5.2,348.8,143.0,78.0,44.8,4.9,74.6,330.0,489.7,640.1,1229.3,2174.8,539.1,1078.1
4,20,2,7.6,10.5,4.6,5.0,5.2,4.7,478.4,257.6,220.1,111.4,6.3,136.9,583.0,755.7,967.9,1269.6,2216.7,460.0,919.9
4,21,3,0.5,0.9,0.1,3.2,3.2,3.3,32.4,46.5,47.3,28.5,4.3,55.8,95.9,82.2,83.8,770.3,1392.1,366.9,733.9
4,22,4,2.9,4.0,1.8,3.8,3.9,3.8,16.8,43.4,49.9,29.5,4.4,32.3,46.2,34.5,44.2,718.9,1302.6,313.4,626.9
4,23,5,2.8,4.8,0.8,3.9,4.1,3.8,561.2,580.0,579.5,266.9,16.2,65.6,325.3,567.0,1138.6,1212.3,2095.7,476.2,952.5
4,24,6,0.8,2.0,-0.3,3.0,3.0,3.0,322.6,262.7,196.1,91.7,8.5,97.2,250.9,370.6,669.6,1431.2,2538.8,623.9,1247.9
4,25,7,3.9,6.9,0.9,3.3,3.3,3.3,1626.9,1347.3,838.0,185.1,17.9,732.5,1805.1,2110.3,3609.8,1338.3,2092.2,822.2,1644.5
4,26,1,6.9,10.2,3.5,4.4,4.6,4.2,378.9,577.9,470.5,127.4,17.2,52.5,106.5,162.4,810.6,1325.7,2334.1,462.9,925.7
4,27,2,8.2,11.7,4.7,4.1,4.2,4.1,750.4,1783.8,1882.3,965.7,64.5,343.4,693.2,718.9,2108.0,1492.9,2509.8,899.0,1798.0
4,28,3,14.2,19.9,8.5,4.0,4.2,3.8,1858.4,2529.3,2335.6,1069.3,79.0,1168.9,2448.6,2586.9,4830.7,1192.7,1703.8,1304.3,2608.6
4,29,0,18.5,22.8,14.2,5.4,5.2,5.5,1186.0,1302.7,1015.4,341.9,19.1,333.5,1003.8,1298.8,2905.4,1564.1,2571.4,909.5,1818.9
4,30,5,9.6,10.5,8.7,5.9,6.1,5.7,1.4,35.4,62.2,49.0,9.7,19.1,23.3,12.8,13.8,583.7,1059.5,331.5,662.9
5,1,6,6.5,9.4,3.7,3.9,3.9,3.9,1623.7,1617.4,1256.3,490.0,78.2,1155.2,2378.3,2471.8,4283.2,1334.1,2017.8,992.0,1984.1
5,2,7,8.4,10.7,6.0,4.9,5.0,4.7,252.5,180.0,107.8,62.6,13.3,70.9,210.7,293.9,587.3,1326.2,2356.2,561.7,1123.5
5,3,1,6.6,7.1,6.2,5.0,5.1,4.9,6.2,11.3,18.6,14.0,5.7,36.5,51.8,36.0,26.6,680.3,1233.9,269.8,539.6
5,4,0,5.4,6.6,4.2,4.6,4.7,4.6,19.0,42.6,54.0,33.6,7.6,34.4,50.9,38.9,62.8,735.9,1331.6,371.0,742.0
5,5,0,3.9,4.7,3.1,4.4,4.5,4.3,22.4,53.9,65.4,39.5,6.2,19.3,34.2,30.0,74.1,771.6,1395.6,386.7,773.4
5,6,0,6.3,8.8,3.7,4.6,4.7,4.5,827.3,953.7,749.2,237.9,19.5,91.6,383.7,654.6,2151.4,1579.4,2671.4,701.3,1402.6
5,7,5,8.2,11.8,4.5,5.0,5.3,4.8,561.4,172.4,88.3,61.7,31.5,681.8,1395.2,1402.8,1741.6,1410.3,2398.1,596.6,1193.2
5,8,6,7.1,9.6,4.7,4.8,5.0,4.7,821.0,704.8,546.2,172.0,16.6,444.3,1149.6,1324.9,2510.2,1630.3,2729.6,608.8,1217.7
5,9,7,5.6,6.6,4.5,4.7,4.8,4.5,3.9,28.6,49.0,37.9,8.7,33.2,48.8,32.6,34.2,640.4,1160.7,256.4,512.9
5,10,1,2.0,2.2,1.8,3.9,4.0,3.8,17.3,36.7,51.6,34.3,7.1,20.7,38.7,34.1,64.1,732.7,1325.8,247.1,494.3
5,11,2,2.5,3.6,1.3,3.4,3.5,3.4,11.0,40.0,60.5,42.6,10.0,33.1,50.5,35.3,54.6,784.1,1420.0,319.8,639.7
5,12,3,3.4,5.0,1.7,3.8,3.8,3.7,513.5,660.8,453.6,122.7,16.9,53.3,111.8,251.1,1410.7,1477.2,2555.1,610.6,1221.2
5,13,4,6.5,9.8,3.2,4.3,4.4,4.2,398.8,226.1,108.0,59.4,14.3,59.8,226.5,406.8,1058.8,1389.4,2428.3,597.8,1195.6
5,14,5,7.6,11.3,3.9,4.4,4.6,4.1,611.4,1063.6,1117.4,651.8,44.2,401.5,761.4,834.9,2268.2,1772.0,3006.4,898.4,1796.8
5,15,6,9.3,13.5,5.0,4.7,5.0,4.4,1126.1,1255.1,1058.4,449.1,88.6,1116.4,2110.9,2015.5,4086.8,1536.6,2407.4,964.1,1928.3
5,16,7,8.0,10.2,5.9,5.1,5.4,4.9,219.8,97.0,77.1,55.8,15.6,192.5,453.6,495.6,791.5,1458.2,2577.2,635.0,1270.0
5,17,1,10.8,15.5,6.2,5.2,5.5,4.9,1121.9,1931.1,2160.8,1246.9,159.8,1276.3,2360.1,2208.5,4778.3,1408.8,2105.0,1115.3,2230.6
5,18,2,9.4,14.0,4.9,4.9,5.0,4.9,1279.2,2137.2,2186.4,1105.4,137.2,1346.2,2456.2,2271.7,5353.1,1298.5,1852.7,1151.4,2302.7
5,19,3,11.8,16.3,7.3,5.1,5.2,5.0,1067.6,1915.6,2079.2,1132.9,86.0,547.5,1338.1,1499.8,4397.4,1505.8,2323.7,1088.6,2177.1
5,20,4,13.1,19.3,6.9,5.4,5.7,5.2,1230.7,2204.2,2384.2,1294.6,190.2,1409.4,2502.1,2256.5,5413.2,1308.3,1863.1,1199.1,2398.1
5,21,5,13.3,18.2,8.5,5.3,5.5,5.0,1156.2,2126.0,2354.7,1313.5,163.1,1185.9,2214.2,2072.8,5193.0,1372.1,2001.5,1173.5,2346.9
5,22,6,18.4,24.2,12.5,5.8,6.4,5.3,1072.4,1972.4,2178.5,1209.3,170.4,1183.5,2147.5,1964.5,4906.8,1457.6,2184.1,1278.7,2557.4
5,23,7,19.5,25.9,13.2,5.7,6.0,5.4,972.0,1638.2,1682.1,846.6,137.0,1175.2,2072.4,1846.6,4478.1,1560.3,2413.2,1139.2,2278.3
5,24,1,14.8,19.2,10.4,5.3,5.5,5.1,784.0,1097.1,981.1,392.4,37.1,525.0,1165.3,1222.2,3383.2,1696.0,2769.1,929.2,1858.5
5,25,2,13.9,18.1,9.7,5.8,6.0,5.5,1098.1,2110.5,2388.1,1358.0,211.8,1333.5,2354.4,2096.4,5349.7,1371.5,1985.2,1199.6,2399.3
5,26,3,17.5,23.4,11.7,6.3,6.6,6.0,1016.6,1979.1,2254.8,1289.4,200.1,1252.8,2208.4,1961.2,5050.9,1450.5,2157.4,1233.9,2467.9
5,27,4,19.4,25.2,13.6,5.8,6.0,5.5,659.0,822.0,796.6,428.5,114.6,1037.1,1781.4,1544.1,3198.0,1775.5,2926.1,1015.3,2030.6
5,28,5,15.7,19.2,12.2,6.4,6.8,5.9,216.6,321.8,265.7,115.3,34.1,80.4,134.3,141.7,794.3,1482.5,2621.4,710.0,1420.0
5,29,6,16.7,21.9,11.6,7.3,7.7,6.8,789.0,1014.7,880.5,338.6,129.3,1120.6,1898.0,1620.8,3760.6,1670.2,2683.0,913.5,1827.1
5,30,7,9.0,9.9,8.0,5.8,5.7,5.9,47.0,56.1,59.9,45.0,16.7,44.3,65.3,62.0,185.9,1112.5,2005.0,483.8,967.6
