åé,ì˙,ójì˙,ïΩãœäOãCâ∑[Åé],,,ïΩãœê‚ëŒéºìx[g/kg'],,,íºíBì˙éÀó [Wh/m2](ÉKÉâÉXì¸éÀäpîΩâfÅE0.89Ç≈èúÇµÇƒäÓèÄâªçœÇ›),,,,,,,,,ìVãÛÅEîΩéÀì˙éÀó [Wh/m2](ÉKÉâÉXì¸éÀäpîΩâfÇΩÇæÇµ0.808ÇÕèÊÇ∂ÇƒÇ¢Ç»Ç¢),,ñÈä‘ï˙éÀ[Wh/m2],,
,,,ëSì˙,7Å`18éû,19Å`6éû,ëSì˙,7Å`18éû,19Å`6éû,S,SW,W,NW,N,NE,E,SE,êÖïΩ,âîíº,êÖïΩ,âîíº,êÖïΩ
5,31,1,14.7,17.6,11.9,7.6,7.7,7.6,958.2,1707.3,1737.1,850.9,61.9,607.8,1346.8,1427.6,4899.6,1437.2,2157.4,758.3,1516.6
6,1,2,12.9,16.1,9.7,7.1,7.4,6.8,1031.7,1903.7,2065.9,1107.0,145.0,1205.2,2237.2,2039.2,5739.8,1287.7,1802.7,864.7,1729.4
6,2,3,11.4,14.7,8.1,6.3,6.5,6.1,998.0,2226.0,2707.7,1649.7,207.1,425.2,1086.9,1258.2,5249.2,1350.4,1962.0,897.3,1794.5
6,3,4,13.5,17.2,9.7,7.7,8.4,7.1,988.2,2193.6,2692.6,1653.4,213.8,515.6,1267.2,1396.7,5380.0,1333.0,1917.8,860.6,1721.2
6,4,5,14.8,15.7,13.8,8.4,9.0,7.8,42.6,276.3,417.6,302.3,30.8,93.6,157.2,123.6,433.9,1358.7,2428.3,474.5,949.0
6,5,6,20.9,24.2,17.6,8.2,8.0,8.4,760.7,889.0,801.4,320.4,124.2,1234.6,2151.7,1839.2,4198.1,1542.4,2410.9,759.4,1518.9
6,6,7,15.9,16.3,15.6,9.4,9.6,9.2,14.9,50.3,78.8,55.2,18.4,59.3,90.6,63.0,126.4,1027.0,1855.0,247.7,495.4
6,7,1,11.0,12.2,9.8,7.2,7.6,6.9,22.2,54.8,78.3,52.9,12.8,34.7,64.4,54.4,146.7,1145.6,2069.0,276.2,552.4
6,8,2,10.5,13.7,7.2,5.2,5.5,4.8,986.3,2274.2,2887.2,1828.3,289.7,900.5,1794.8,1726.9,5960.0,1268.7,1745.7,989.7,1979.4
6,9,3,10.5,13.8,7.2,4.8,5.0,4.5,872.5,2226.3,2859.0,1819.0,338.6,678.5,1350.0,1283.7,5226.0,1405.0,2060.8,1081.0,2162.0
6,10,4,9.7,12.8,6.6,5.1,5.2,5.0,1025.4,2379.6,3041.2,1936.9,482.5,1892.0,3005.1,2375.7,6684.0,1114.7,1390.9,1153.1,2306.2
6,11,5,13.2,17.1,9.2,5.8,5.8,5.7,955.3,2235.6,2869.8,1832.9,328.6,1305.0,2323.4,2030.0,6213.0,1231.7,1652.6,1085.7,2171.3
6,12,6,14.5,19.2,9.9,5.0,4.8,5.1,741.9,930.5,929.4,459.7,260.4,1680.5,2656.1,2070.7,4545.2,1576.6,2437.6,1033.9,2067.8
6,13,7,16.0,21.0,11.1,5.4,5.3,5.4,947.3,2236.5,2881.7,1846.3,475.6,1816.4,2855.2,2230.7,6339.2,1215.0,1606.1,1266.5,2533.0
6,14,1,18.1,23.6,12.6,6.6,6.7,6.6,927.7,2198.4,2838.7,1820.8,465.4,1776.0,2800.4,2191.8,6253.3,1235.9,1652.6,1203.7,2407.4
6,15,2,16.8,19.3,14.2,7.8,8.0,7.6,83.5,130.0,190.9,133.2,113.0,866.5,1250.1,810.9,1011.8,1509.2,2644.7,582.7,1165.3
6,16,3,16.3,17.7,14.8,8.5,8.3,8.7,20.0,56.4,80.6,53.9,21.1,61.9,90.3,61.3,151.8,1179.3,2129.5,275.6,551.3
6,17,4,15.0,16.6,13.5,8.1,7.7,8.5,19.9,57.0,84.1,58.2,16.2,48.2,78.5,59.5,152.6,1171.6,2115.5,250.0,500.1
6,18,5,13.9,15.4,12.4,7.2,7.0,7.5,19.7,56.0,80.9,55.0,11.1,33.4,62.7,53.0,149.7,1159.2,2093.4,302.4,604.8
6,19,6,12.0,14.6,9.4,6.8,7.0,6.7,754.1,1349.0,1672.0,1077.7,243.8,1299.8,2249.5,1907.0,4952.7,1545.6,2343.4,849.0,1698.0
6,20,7,10.3,11.7,8.9,6.4,6.6,6.3,160.0,66.5,98.2,75.7,30.3,108.0,344.8,385.0,829.4,1432.3,2527.2,482.1,964.1
6,21,1,11.9,13.9,9.9,6.7,6.8,6.6,679.3,818.5,749.2,372.1,107.5,207.3,575.3,738.2,3229.1,1627.9,2662.1,654.2,1308.4
6,22,2,15.4,17.8,13.1,8.0,8.2,7.9,479.8,477.6,409.9,165.1,50.5,169.7,511.1,634.5,2291.9,1715.9,2908.7,530.9,1061.8
6,23,3,16.9,20.3,13.5,8.8,8.8,8.8,524.7,1899.6,2572.0,1684.8,336.7,1044.4,1481.1,1075.0,4012.5,1662.3,2638.8,785.6,1571.2
6,24,4,16.4,20.3,12.4,8.4,8.7,8.2,871.1,2063.5,2602.5,1626.6,250.5,1111.5,2042.4,1822.7,5876.8,1314.1,1836.4,894.3,1788.7
6,25,5,13.8,15.2,12.4,8.5,8.6,8.3,12.9,49.8,84.1,66.2,23.4,54.6,74.8,48.9,114.7,1137.8,2057.3,351.8,703.6
6,26,6,16.2,17.2,15.3,9.9,10.1,9.7,14.2,65.4,101.9,74.3,22.4,53.6,73.0,46.6,131.2,1203.8,2176.0,357.6,715.2
6,27,7,16.2,17.9,14.5,10.0,10.5,9.6,329.0,1690.9,2273.4,1431.5,180.0,178.8,292.4,240.5,2579.6,1671.2,2792.4,636.2,1272.3
6,28,1,17.2,19.3,15.2,10.5,10.7,10.4,252.1,143.7,136.9,95.1,41.0,362.9,607.9,588.6,1324.8,1612.5,2808.6,443.1,886.2
6,29,2,18.1,19.1,17.2,12.0,12.3,11.6,17.5,52.5,83.3,61.4,22.6,55.5,81.0,55.9,134.1,1178.4,2129.5,206.4,412.9
6,30,3,17.6,19.1,16.0,9.5,9.4,9.6,96.2,407.3,633.0,465.2,50.2,132.1,268.8,246.6,816.1,1635.1,2894.7,489.6,979.2
7,1,4,18.5,20.3,16.6,10.4,10.8,10.0,17.6,52.8,83.3,61.3,22.4,54.3,78.2,53.4,130.2,1177.5,2128.3,315.2,630.3
7,2,5,20.1,22.4,17.7,10.6,10.6,10.6,356.6,657.3,774.2,453.0,80.2,270.7,483.3,496.1,1913.8,1828.3,3144.8,547.2,1094.4
7,3,6,19.5,20.6,18.4,11.8,12.2,11.4,22.7,63.9,105.3,81.1,24.7,56.2,88.2,66.7,161.5,1181.1,2131.8,365.8,731.5
7,4,7,20.3,22.7,17.9,11.5,11.5,11.5,367.4,1626.4,2096.6,1249.5,131.3,185.0,326.2,296.6,2609.4,1734.7,2906.3,611.7,1223.5
7,5,1,20.1,22.7,17.5,11.9,12.3,11.5,313.5,1390.9,1829.7,1158.4,127.8,169.2,276.7,244.4,2180.3,1760.8,2993.6,580.9,1161.8
7,6,2,20.1,23.5,16.7,10.3,9.9,10.7,812.1,1928.2,2352.9,1430.1,181.3,336.6,796.1,926.9,4484.8,1536.4,2372.5,793.2,1586.3
7,7,3,21.9,26.3,17.5,9.9,9.8,10.1,886.2,1902.7,2209.7,1270.2,161.3,1139.4,2061.7,1829.3,5460.9,1388.2,2010.8,827.5,1654.9
7,8,4,18.5,20.4,16.7,11.4,11.6,11.1,617.5,1020.2,894.3,362.9,34.6,138.9,284.4,422.1,2766.5,1582.2,2621.4,464.6,929.2
7,9,5,18.7,20.5,16.9,10.5,10.7,10.3,130.5,461.6,612.6,372.7,82.2,892.8,1313.7,914.5,1500.8,1710.2,2964.5,448.9,897.8
7,10,6,17.7,19.4,16.0,10.2,10.5,9.9,60.4,271.2,351.4,209.0,30.3,290.1,444.1,320.6,672.7,1535.9,2728.4,415.2,830.4
7,11,7,16.3,18.0,14.7,8.8,9.3,8.4,47.0,107.1,125.9,67.5,17.7,56.9,85.2,70.9,254.6,1335.4,2403.9,423.3,846.7
7,12,1,17.0,19.1,15.0,9.2,9.2,9.2,657.9,901.1,824.1,384.9,49.0,364.4,928.3,991.6,3170.5,1712.1,2819.1,592.0,1183.9
7,13,2,17.4,19.0,15.9,10.2,10.5,9.9,138.6,541.9,640.7,337.7,33.3,90.3,158.7,142.3,910.5,1657.8,2928.4,440.2,880.4
7,14,3,18.4,19.8,16.9,10.6,10.8,10.5,273.1,160.6,145.4,91.4,27.6,101.1,328.9,428.9,1095.5,1603.1,2813.3,458.8,917.6
7,15,4,19.4,21.4,17.4,11.0,11.1,10.9,294.1,845.6,982.5,574.5,50.0,80.5,140.7,199.7,1519.1,1695.6,2940.1,535.6,1071.1
7,16,5,20.0,22.6,17.4,10.6,10.8,10.4,976.0,2099.0,2437.1,1419.8,205.6,1070.0,1875.8,1685.4,5150.1,1419.0,2092.2,832.7,1665.4
7,17,6,19.5,22.5,16.6,10.2,10.6,9.8,1070.3,2165.1,2495.5,1444.1,220.2,1378.4,2430.2,2135.5,5717.5,1272.9,1772.4,874.0,1748.0
7,18,7,20.0,22.3,17.7,10.7,10.9,10.4,263.6,360.3,315.9,136.0,94.4,904.9,1337.4,931.9,1515.0,1760.9,3055.2,524.5,1049.0
7,19,1,19.0,20.1,17.9,12.1,12.3,12.0,24.9,61.7,81.2,53.0,16.1,55.9,82.0,59.3,137.6,1126.8,2035.3,249.5,498.9
7,20,0,21.1,23.3,18.9,12.5,13.0,12.1,608.3,743.1,560.3,190.5,30.9,122.9,284.4,463.6,2207.7,1624.8,2750.5,473.9,947.8
7,21,3,20.3,20.5,20.1,13.4,13.7,13.2,26.7,59.9,75.3,47.2,14.9,52.9,79.4,58.3,135.7,1115.1,2014.3,239.0,478.0
7,22,4,17.4,17.5,17.4,11.5,11.2,11.8,23.9,42.9,55.3,35.8,13.6,58.1,87.4,65.0,119.0,1084.9,1960.8,227.9,455.9
7,23,5,19.2,20.7,17.6,12.9,14.0,11.8,44.2,223.2,261.8,133.8,14.5,63.1,90.0,58.5,304.2,1178.9,2114.3,340.8,681.5
7,24,6,22.0,25.2,18.9,12.9,13.2,12.5,1076.0,2068.1,2274.6,1255.2,128.8,992.8,1868.6,1793.8,4935.9,1409.7,2095.7,739.1,1478.2
7,25,7,19.6,20.8,18.4,12.8,13.4,12.2,24.2,22.5,18.7,8.9,7.6,53.6,85.7,67.3,108.1,915.9,1654.9,225.6,451.2
7,26,1,21.5,23.0,20.0,13.0,13.4,12.5,47.4,72.6,81.9,50.5,12.4,56.6,92.2,82.9,192.1,1215.2,2191.1,333.2,666.4
7,27,2,21.7,22.1,21.3,14.8,15.4,14.2,9.5,48.2,67.9,44.5,11.0,33.1,45.4,27.6,62.9,932.3,1688.7,241.9,483.8
7,28,3,24.0,26.4,21.7,14.0,14.5,13.5,1141.8,1639.2,1549.6,691.5,77.9,1021.2,2028.2,1968.3,4645.6,1417.5,2139.9,669.3,1338.6
7,29,4,24.4,26.4,22.5,14.1,14.7,13.4,299.7,502.4,369.8,105.1,28.7,190.8,272.5,210.8,1012.4,1503.7,2638.8,444.3,888.5
7,30,5,23.4,23.6,23.1,15.8,16.3,15.3,28.8,57.2,71.0,45.5,10.1,46.9,74.7,61.8,123.3,1080.6,1952.7,207.0,414.0
7,31,6,19.5,20.1,18.8,13.2,13.7,12.8,23.0,59.8,70.2,41.6,8.9,58.5,86.6,62.5,114.4,1034.8,1870.1,328.0,655.9
8,1,7,21.5,24.3,18.6,12.3,13.0,11.6,673.3,1133.5,1088.8,501.4,32.6,138.2,437.6,600.7,2316.3,1687.0,2850.5,654.2,1308.4
8,2,1,24.9,27.8,22.0,14.5,15.3,13.7,462.8,514.7,561.5,330.8,29.7,432.7,974.1,1013.3,1786.3,1750.3,3013.3,580.3,1160.7
8,3,2,22.7,24.0,21.4,15.1,15.3,14.9,321.5,302.5,176.8,57.5,16.3,67.4,141.1,232.7,862.6,1435.9,2530.7,436.7,873.4
8,4,3,24.3,27.0,21.7,14.7,15.0,14.3,783.4,1335.4,1380.0,713.3,40.4,352.3,929.7,1054.0,2803.0,1701.9,2829.6,642.6,1285.1
8,5,4,23.0,25.8,20.1,13.9,14.2,13.6,1055.0,1683.5,1680.4,833.3,49.1,672.4,1478.2,1563.2,3718.6,1567.1,2497.0,704.8,1409.6
8,6,5,22.6,24.8,20.5,14.0,14.3,13.6,696.9,1229.8,1198.6,575.1,30.4,98.7,294.2,492.3,2138.1,1602.4,2712.1,582.7,1165.3
8,7,6,21.4,22.9,19.9,12.7,12.9,12.4,385.4,832.4,762.3,307.6,17.0,74.2,139.0,180.5,1215.8,1528.9,2665.6,539.6,1079.3
8,8,7,22.1,24.9,19.3,12.6,13.1,12.1,905.1,1061.6,877.7,335.4,24.6,347.6,936.8,1121.2,2700.1,1664.5,2773.8,642.6,1285.1
8,9,1,23.0,25.6,20.5,13.1,13.1,13.1,1207.9,1848.3,1819.1,892.7,52.0,656.6,1523.4,1676.2,3855.1,1485.7,2335.3,730.4,1460.7
8,10,2,22.9,24.5,21.4,14.1,14.3,13.9,194.0,241.5,228.1,103.9,13.9,79.3,200.6,243.3,556.5,1411.1,2513.2,420.4,840.8
8,11,3,18.6,20.1,17.1,10.7,10.6,10.8,541.7,245.7,127.3,73.9,16.2,358.9,892.2,1022.7,1501.8,1482.3,2553.9,555.9,1111.8
8,12,4,16.9,17.8,16.0,9.2,9.2,9.3,287.8,320.5,183.6,52.5,10.8,60.2,106.9,166.3,664.6,1328.8,2353.9,512.3,1024.6
8,13,5,19.3,20.6,18.1,10.4,10.6,10.2,488.4,309.9,175.1,83.1,17.6,169.6,492.0,642.1,1190.7,1515.8,2644.7,532.7,1065.3
8,14,6,20.9,22.6,19.2,13.3,13.9,12.7,326.1,952.4,999.2,472.5,20.6,28.4,44.2,68.5,962.9,1267.1,2210.9,454.2,908.3
8,15,7,21.9,25.2,18.6,12.0,12.3,11.7,1386.9,1981.5,1897.1,909.9,57.8,681.7,1613.5,1819.5,3819.3,1424.1,2224.8,833.9,1667.7
8,16,1,22.2,24.8,19.5,13.5,14.1,12.9,1307.2,1738.4,1554.0,667.8,25.4,582.2,1438.0,1664.4,3490.2,1477.0,2353.9,752.5,1504.9
8,17,2,22.5,24.4,20.7,13.8,14.1,13.5,582.3,1282.1,1236.6,583.3,31.2,86.2,142.7,240.8,1481.3,1436.7,2470.2,636.7,1273.5
8,18,3,22.8,24.6,21.0,14.0,14.4,13.6,514.8,1118.4,1083.2,504.7,20.8,88.1,162.4,254.8,1306.9,1487.1,2578.4,633.8,1267.7
8,19,4,23.6,24.9,22.2,14.4,14.8,14.1,1193.1,1671.1,1534.0,694.5,28.1,173.8,685.0,1039.3,2786.8,1506.0,2473.7,703.0,1406.1
8,20,5,24.6,26.6,22.5,15.0,15.1,14.9,1153.6,1461.7,1243.4,494.8,15.9,207.7,747.3,1074.5,2642.0,1531.0,2534.2,622.8,1245.6
8,21,6,22.3,23.0,21.6,14.9,15.1,14.7,69.1,32.9,36.0,25.2,5.2,85.2,213.8,203.8,189.5,851.8,1530.5,257.6,515.2
8,22,7,22.0,23.1,20.9,14.4,15.1,13.7,21.0,48.6,58.2,39.0,3.2,8.3,14.5,20.2,49.0,634.7,1149.0,300.6,601.3
8,23,1,21.1,23.3,19.0,11.8,12.1,11.5,1431.0,1339.8,931.8,260.2,33.2,683.4,1601.0,1825.0,3081.1,1430.4,2308.6,675.7,1351.4
8,24,2,18.9,18.9,18.8,12.5,12.6,12.3,22.0,38.0,49.1,34.7,3.4,13.8,31.8,36.0,50.0,681.4,1233.9,241.3,482.6
8,25,3,20.1,21.5,18.7,12.2,12.2,12.2,254.9,222.1,129.9,75.4,7.0,40.3,93.2,206.4,460.5,1147.1,2042.2,432.1,864.1
8,26,4,19.8,22.5,17.1,11.3,11.7,10.9,1373.8,1195.4,797.3,220.3,19.3,662.4,1606.5,1811.3,2768.7,1429.1,2334.1,792.6,1585.2
8,27,5,20.3,22.8,17.9,10.6,10.4,10.9,1950.4,2332.7,1956.8,780.7,16.4,810.5,1999.2,2360.5,4011.9,1215.2,1822.4,953.7,1907.3
8,28,6,22.3,24.1,20.5,10.6,10.2,11.0,92.3,54.5,60.7,33.2,1.9,62.8,197.1,210.2,202.3,914.6,1643.3,451.8,903.7
8,29,7,23.1,23.5,22.8,16.0,16.5,15.5,23.9,38.5,41.9,26.5,1.7,18.9,38.4,38.7,49.2,630.9,1142.1,183.2,366.3
8,30,1,22.8,23.7,21.8,15.3,15.6,15.0,321.1,185.2,98.0,46.9,1.5,79.4,312.1,434.7,574.6,1173.0,2078.3,437.9,875.7
8,31,2,22.1,24.4,19.9,12.3,12.0,12.6,1387.7,1416.2,1120.3,490.1,7.7,622.2,1614.3,1868.6,2603.1,1407.7,2306.2,818.2,1636.3
9,1,3,21.4,23.0,19.7,13.5,13.9,13.1,840.6,1053.3,856.5,365.7,1.2,102.5,391.6,708.2,1493.3,1455.3,2502.8,617.6,1235.1
9,2,4,21.9,24.1,19.7,13.1,13.4,12.9,1501.0,1609.3,1187.5,367.3,1.1,141.2,732.1,1221.6,2547.7,1368.1,2245.8,623.9,1247.9
9,3,5,21.2,21.6,20.9,13.9,13.9,14.0,34.1,43.0,40.0,18.6,.2,17.5,40.3,45.7,61.1,561.1,1014.1,220.4,440.8
9,4,6,23.4,25.1,21.6,15.0,15.4,14.7,482.7,668.6,564.0,158.0,.9,86.4,296.1,363.9,820.7,1259.5,2210.9,471.0,942.0
9,5,7,21.9,25.4,18.5,11.0,10.8,11.3,1948.0,1901.1,1333.7,373.3,.0,514.4,1551.1,2057.1,3187.2,1251.5,1969.0,794.3,1588.7
9,6,1,19.1,20.9,17.2,10.9,11.0,10.9,252.7,76.1,68.1,30.7,.0,97.1,399.8,475.3,415.5,973.3,1729.4,418.1,836.2
9,7,2,17.5,18.9,16.1,11.3,11.7,10.8,64.0,63.2,54.0,22.9,.0,21.7,66.4,83.1,102.0,748.2,1350.2,312.3,624.5
9,8,3,16.0,16.9,15.1,9.9,10.0,9.7,29.4,45.9,45.9,21.6,.0,18.8,42.8,44.8,49.7,627.8,1136.3,265.2,530.3
9,9,4,16.9,18.5,15.4,9.4,9.6,9.2,642.3,614.6,311.9,77.6,.0,36.8,124.9,387.2,896.1,1214.6,2123.6,546.6,1093.2
9,10,5,16.0,17.3,14.7,9.3,9.6,8.9,1850.8,1425.8,805.4,153.1,.0,308.1,1218.0,1822.5,2633.4,1241.5,2006.2,714.7,1429.3
9,11,6,17.2,18.9,15.5,9.6,9.7,9.5,1225.1,674.5,289.4,52.1,.0,329.0,1147.2,1543.8,1716.9,1285.7,2172.5,659.4,1318.8
9,12,7,16.4,17.9,15.0,9.6,9.7,9.6,46.8,26.5,22.1,5.9,.0,20.8,65.6,75.1,66.2,683.5,1236.3,323.9,647.8
9,13,1,14.0,14.3,13.7,8.6,8.7,8.6,53.0,92.4,96.5,44.8,.0,32.4,83.8,85.6,83.3,695.7,1256.0,364.6,729.2
9,14,2,15.1,16.9,13.3,8.2,8.4,8.0,1364.5,944.3,458.0,119.3,.0,140.1,710.9,1273.1,1762.9,1274.5,2149.2,709.4,1418.9
9,15,3,15.7,18.4,13.1,8.3,8.5,8.1,2657.4,2370.3,1537.7,386.2,.0,587.3,1914.7,2680.2,3461.9,1024.1,1524.7,941.4,1882.9
9,16,4,16.2,18.5,14.0,8.4,8.4,8.4,2349.0,1906.5,1113.4,196.2,.0,442.3,1575.7,2290.2,2973.0,1095.0,1703.8,850.7,1701.5
9,17,5,16.2,18.1,14.3,8.2,8.1,8.4,1507.3,1858.2,1287.6,367.9,.0,53.9,254.1,768.7,1853.7,1139.3,1892.2,787.4,1574.7
9,18,6,16.1,18.7,13.6,8.0,8.0,8.1,2803.8,2622.1,1761.3,472.5,.0,519.2,1832.9,2673.8,3425.2,979.0,1444.4,932.7,1865.5
9,19,7,16.6,19.5,13.8,8.8,9.1,8.5,2307.7,2229.0,1475.2,382.5,.0,155.5,950.3,1751.3,2733.2,1088.2,1714.3,832.7,1665.4
9,20,1,17.4,19.6,15.1,9.3,9.5,9.1,2446.4,2111.5,1314.5,332.8,.0,319.1,1377.8,2202.2,2842.7,1066.2,1661.9,972.8,1945.7
9,21,0,18.3,20.7,15.8,10.0,10.2,9.8,2093.6,1446.0,695.0,83.6,.0,332.3,1331.2,2048.8,2374.4,1106.7,1782.9,864.1,1728.2
9,22,0,17.5,20.9,14.0,9.5,10.2,8.9,3026.0,2877.4,1961.3,558.5,.0,487.0,1842.5,2787.5,3381.7,921.1,1340.9,1020.5,2041.1
9,23,0,14.6,18.0,11.2,6.9,6.7,7.2,3188.1,3005.9,2031.1,570.2,.0,505.9,1927.6,2928.9,3484.4,877.0,1250.2,1119.4,2238.8
9,24,5,14.9,16.5,13.3,7.7,7.5,7.9,202.4,156.6,85.5,28.0,.0,70.9,208.1,263.5,216.7,855.8,1534.0,530.3,1060.7
9,25,6,15.3,17.4,13.2,8.7,9.5,7.8,675.2,685.4,319.0,84.4,.0,31.0,96.9,349.6,706.4,944.8,1650.3,425.7,851.3
9,26,7,12.8,15.4,10.2,6.1,5.8,6.5,2044.4,1796.1,960.9,143.8,.0,133.7,687.8,1420.2,2099.6,1082.3,1765.4,718.2,1436.3
9,27,1,11.4,14.2,8.6,6.5,6.7,6.3,1622.7,1336.2,652.6,66.7,.0,259.6,873.5,1344.3,1630.8,1074.5,1794.5,712.9,1425.8
9,28,2,9.3,11.8,6.9,6.0,6.4,5.6,2846.0,2306.8,1451.9,345.7,.0,382.6,1718.3,2694.5,2788.1,939.3,1431.7,968.2,1936.4
9,29,3,9.3,12.8,5.8,5.2,5.4,4.9,3604.0,3196.9,2009.4,482.5,.0,486.2,2004.8,3192.9,3452.9,770.2,1057.2,1172.3,2344.6
9,30,4,12.4,15.1,9.6,6.0,6.1,5.9,3078.0,2613.8,1539.0,300.3,.0,241.2,1396.5,2484.2,2899.9,884.4,1322.3,1094.4,2188.8
10,1,5,12.8,14.9,10.7,6.3,6.2,6.4,2968.9,2803.4,2004.2,474.0,.0,464.7,1931.8,2706.2,2692.8,877.8,1323.5,1063.0,2126.0
10,2,6,9.1,12.4,5.9,4.6,4.4,4.7,4060.4,3528.5,2161.6,492.4,.0,494.3,2155.4,3530.1,3646.6,669.6,853.6,1192.7,2385.3
10,3,7,10.6,13.4,7.8,5.3,5.3,5.3,3095.2,2410.1,1212.9,196.8,.0,254.6,1254.7,2454.2,2775.9,835.3,1247.9,918.8,1837.5
10,4,1,10.6,13.2,8.0,5.8,5.9,5.8,2084.4,2109.2,1321.9,351.8,.0,83.7,521.8,1356.6,1812.4,964.3,1573.5,834.5,1668.9
10,5,2,13.5,15.6,11.4,7.9,8.1,7.8,398.7,154.0,85.9,21.0,.0,93.3,458.9,597.4,322.2,835.3,1485.2,472.2,944.4
10,6,3,15.6,16.3,14.9,9.5,9.5,9.5,94.9,83.8,53.9,13.1,.0,24.7,75.6,102.3,75.6,610.7,1102.5,224.5,448.9
10,7,4,12.0,13.7,10.2,5.4,4.8,6.1,2940.7,2071.1,1211.5,235.6,.0,371.2,1837.8,2977.8,2348.8,841.1,1290.9,913.0,1825.9
10,8,5,7.9,9.3,6.5,5.3,5.4,5.2,1005.6,467.7,230.7,41.3,.0,103.2,742.1,1163.3,793.8,938.2,1625.9,523.4,1046.7
10,9,6,8.1,9.6,6.6,4.8,4.8,4.8,273.2,584.3,526.3,149.8,.0,27.1,61.1,75.4,171.9,609.5,1087.4,566.4,1132.8
10,10,7,10.6,12.9,8.3,5.8,5.8,5.8,1580.5,459.2,229.2,63.0,.0,311.8,1626.4,2296.5,1162.4,803.4,1340.9,765.8,1531.7
10,11,1,14.5,17.0,12.0,7.7,7.9,7.5,941.1,896.9,347.0,19.7,.0,34.9,127.7,452.6,746.0,832.2,1441.0,544.9,1089.7
10,12,0,13.2,15.9,10.5,7.5,7.7,7.3,2576.4,1755.9,782.9,109.3,.0,106.4,1002.6,2112.1,1941.7,867.6,1385.1,767.6,1535.2
10,13,3,13.0,15.3,10.6,7.4,7.5,7.3,3889.9,3127.9,1614.6,216.6,.0,105.5,1260.4,2776.3,2842.7,661.7,918.8,882.1,1764.3
10,14,4,12.8,15.2,10.3,7.3,7.6,7.0,2259.9,1485.2,499.5,30.1,.0,51.3,693.5,1706.1,1691.9,834.0,1351.4,693.7,1387.5
10,15,5,13.1,15.2,11.1,7.8,7.9,7.6,949.7,338.1,206.7,53.7,.0,135.9,858.5,1257.3,619.3,764.3,1324.7,587.3,1174.6
10,16,6,16.0,16.9,15.0,8.8,8.9,8.7,781.2,196.8,93.7,17.8,.0,40.0,664.0,1011.4,512.0,736.0,1285.1,391.9,783.9
10,17,7,9.2,8.7,9.7,6.2,5.7,6.8,318.1,161.2,21.7,1.1,.0,14.7,99.5,293.1,229.7,630.8,1124.6,291.9,583.8
10,18,1,7.0,8.0,6.0,3.9,3.6,4.2,1617.2,890.6,394.3,25.0,.0,75.1,907.0,1547.0,1046.1,876.5,1486.3,562.9,1125.8
10,19,2,11.4,12.1,10.6,6.7,6.9,6.4,103.0,75.9,36.1,3.4,.0,9.1,50.0,86.9,64.2,498.1,899.0,259.3,518.7
10,20,3,9.9,10.7,9.2,6.5,6.5,6.4,458.9,550.3,316.7,47.4,.0,10.2,55.4,150.0,287.3,585.5,1035.1,461.1,922.3
10,21,4,7.2,9.8,4.5,4.0,3.9,4.1,3712.1,3316.6,1657.6,209.6,.0,43.4,688.7,2169.6,2346.6,613.7,878.1,973.4,1946.9
10,22,5,8.6,11.2,5.9,5.2,5.3,5.2,2441.0,1372.4,334.7,23.0,.0,46.0,844.1,2080.7,1574.2,720.1,1152.5,602.4,1204.9
10,23,6,7.1,7.3,7.0,4.8,4.5,5.1,314.5,240.4,70.7,3.3,.0,13.8,81.0,214.8,198.2,620.5,1108.3,337.3,674.5
10,24,7,7.7,8.6,6.7,4.7,4.7,4.8,630.7,952.5,739.5,134.8,.0,10.7,90.7,187.6,284.2,665.9,1177.0,489.6,979.2
10,25,1,14.5,16.0,13.0,7.6,7.7,7.5,3830.7,2566.7,983.2,50.3,.0,104.5,1323.0,2963.2,2246.2,597.4,856.0,754.8,1509.6
10,26,2,14.0,15.5,12.5,7.3,7.7,6.9,632.6,447.0,82.4,6.0,.0,17.5,119.0,458.0,389.8,633.4,1113.0,405.3,810.6
10,27,3,8.1,9.6,6.6,5.4,5.6,5.2,794.9,342.4,111.8,15.6,.0,43.0,511.7,881.2,410.3,704.3,1236.3,459.4,918.8
10,28,4,9.3,11.1,7.5,6.4,7.0,5.8,126.2,110.3,59.6,8.4,.0,4.6,41.4,85.7,63.9,465.6,839.7,351.2,702.5
10,29,5,7.0,8.1,5.9,3.9,3.7,4.2,2670.8,1309.5,321.5,41.7,.0,38.1,1063.2,2491.6,1481.8,642.1,1015.3,654.2,1308.4
10,30,6,7.5,10.4,4.5,4.0,4.2,3.7,4076.5,3333.5,1537.1,159.8,.0,42.7,890.7,2585.6,2154.1,538.7,754.8,958.3,1916.6
10,31,7,8.9,11.4,6.4,5.7,6.4,5.0,124.1,102.2,56.7,8.5,.0,4.8,47.5,93.3,56.8,430.1,775.7,353.0,705.9
11,1,1,5.7,8.4,3.0,4.2,4.2,4.1,3408.2,2587.7,961.0,49.2,.0,55.1,775.7,2240.9,1787.9,586.8,881.6,854.8,1709.6
11,2,2,6.6,8.7,4.6,4.2,4.5,3.9,1686.5,1086.6,275.5,33.9,.0,42.8,438.7,1342.9,887.7,675.6,1137.4,708.8,1417.7
11,3,0,10.4,11.4,9.4,5.8,6.1,5.5,2034.5,1727.5,853.6,80.6,.0,13.9,378.9,1228.3,979.9,683.6,1138.6,683.3,1366.5
