■窓,,,,,,,,
,,,,,,,,
窓タイプ,単板ガラス,"複層ガラス
（中空層6mm）","複層ガラス
（中空層12mm）",,No.,,ガラス種類,厚さ
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,（ｍｍ）
WNDW1,■,,,[,72,],熱反クリア,6
,,,,[,,],,
,,,,[,,],,
,,,,[,,],,
,,,,[,,],,
,,,,[,,],,
