2.039e+006,4.9285e+006
7.2394e+006,6.1607e+006
9.2503e+005,1.1763e+006
2.7546e+006,3.3629e+006
2.2722e+006,1.1496e+006
3.9631e+005,3.9631e+005
0,0
1.3588e+007,1.2246e+007
2.3939e+006,2.3939e+006
1.5981e+007,1.464e+007
