1.5598e+006,4.6209e+006
4.1175e+006,5.7761e+006
9.2503e+005,1.1763e+006
2.7546e+006,3.3629e+006
2.0969e+006,1.2614e+006
3.9631e+005,3.9631e+005
0,0
1.029e+007,1.1973e+007
2.3939e+006,2.3939e+006
1.2684e+007,1.4367e+007
