1.7013e+006,4.2859e+006
6.3931e+006,5.3574e+006
9.2503e+005,1.1763e+006
2.7546e+006,3.3629e+006
2.5731e+006,1.3673e+006
3.9631e+005,3.9631e+005
0,0
1.3042e+007,1.166e+007
2.3939e+006,2.3939e+006
1.5436e+007,1.4054e+007
