2.0598e+006,4.3151e+006
6.7788e+006,5.3939e+006
9.2503e+005,1.1763e+006
2.7546e+006,3.3629e+006
2.7786e+006,1.486e+006
3.9631e+005,3.9631e+005
0,0
1.3633e+007,1.1815e+007
2.3939e+006,2.3939e+006
1.6027e+007,1.4209e+007
