3.4565e+006,6.3063e+006
9.4348e+006,7.8828e+006
9.2503e+005,1.1763e+006
2.7546e+006,3.3629e+006
1.8816e+006,8.512e+005
3.9631e+005,3.9631e+005
0,0
1.5392e+007,1.367e+007
2.3939e+006,2.3939e+006
1.7786e+007,1.6064e+007
