1.8044e+006,4.9285e+006
4.7634e+006,6.1607e+006
9.2503e+005,1.1763e+006
2.7546e+006,3.3629e+006
1.9731e+006,1.1496e+006
3.9631e+005,3.9631e+005
0,0
1.0813e+007,1.2246e+007
2.3939e+006,2.3939e+006
1.3206e+007,1.464e+007
