1.5557e+006,4.4231e+006
6.8187e+006,5.5289e+006
9.2503e+005,1.1763e+006
2.7546e+006,3.3629e+006
2.5162e+006,1.3292e+006
3.9631e+005,3.9631e+005
0,0
1.3411e+007,1.1794e+007
2.3939e+006,2.3939e+006
1.5805e+007,1.4188e+007
