2.1279e+006,4.1684e+006
4.7773e+006,5.2105e+006
9.2503e+005,1.1763e+006
2.7546e+006,3.3629e+006
2.3473e+006,1.4582e+006
3.9631e+005,3.9631e+005
0,0
1.12e+007,1.1604e+007
2.3939e+006,2.3939e+006
1.3594e+007,1.3998e+007
