様式 2-7. (空調)空調機入力シート,,,,,,,,,,,,,,,,,,,,,,,

?,②,③,④,⑤,⑥,送風機定格消費電力,,,,⑪,⑫,⑬,⑭,全熱交換器,,,,,二次ポンプ群名称,,熱源群名称,,?
,,,,,,⑦,⑧,⑨,⑩,,,,,⑮,⑯,⑰,⑱,⑲,⑳,?,?,?,

空調機群名称,台数,空調機タイプ,定格冷却(冷房)能力,定格加熱(暖房)能力,給気送風機　定格風量,給気,還気,外気,排気,風量制御方式,変風量時　最小風量比,外気カット制御の有無,外気冷房制御の有無,全熱交換機の有無,全熱交換機定格風量,定格全熱交換効率,バイパス制御の有無,ロータ消費電力,冷熱,温熱,冷熱,温熱,備考
,,,,,,,,,,,,,,,,,,,,,,,(機器表の記号
,[台],,[kW/台],[kW/台],[?/h台],[kW/台],[kW/台],[kW/台],[kW/台],,［％］,,,,[?/h台],［％］,,[kW/台],,,,,系統名等）
,,(選択),,,,,,,,(選択),,(選択),(選択),(選択),,,(選択),,(転記),(転記),(転記),(転記),

AC1F,1,空調機,57.494,105.91,10348.92,7.960707692,,,0.884523077,定風量制御,,有,無,有,3026,60,無,0.1,PC1,PH1,AHP,AHP,
AC2F,1,空調機,87.843,153.881,15824.2,12.16287692,,,1.351430769,定風量制御,,有,無,有,7476,60,無,0.1,PC1,PH1,AHP,AHP,
AC3F,1,空調機,59.185,109.025,10653.3,8.194846154,,,0.910538462,定風量制御,,有,無,有,3115,60,無,0.1,PC1,PH1,AHP,AHP,
AC4F,1,空調機,59.185,109.025,10653.3,8.194846154,,,0.910538462,定風量制御,,有,無,有,3115,60,無,0.1,PC1,PH1,AHP,AHP,
AC5F,1,空調機,59.185,109.025,10653.3,8.194846154,,,0.910538462,定風量制御,,有,無,有,3115,60,無,0.1,PC1,PH1,AHP,AHP,
AC6F,1,空調機,59.185,109.025,10653.3,8.194846154,,,0.910538462,定風量制御,,有,無,有,3115,60,無,0.1,PC1,PH1,AHP,AHP,
AC7F,1,空調機,59.185,109.025,10653.3,8.194846154,,,0.910538462,定風量制御,,有,無,有,3115,60,無,0.1,PC1,PH1,AHP,AHP
AC8F,1,空調機,65.0684,118.2338,11714.87,9.009470769,,,1.001052308,定風量制御,,有,無,有,4010.3,60,無,0.1,PC1,PH1,AHP,AHP
ACEN,1,空調機,13.7088,30.24,2459.52,1.898141538,,,0.210904615,定風量制御,,有,無,有,504,60,無,0.1,PC1,PH1,AHP,AHP
OCRS,1,空調機,93.1516,144.1508,16756.88,12.89791385,,,1.433101538,定風量制御,,有,無,有,7806,60,無,0.1,PC1,PH1,AHP,AHP
FCU4,1,空調機,0.96,1.98,172.8,0.132923077,,,0.0148,定風量制御,,有,無,有,48,60,無,0.1,PC1,PH1,AHP,AHP
FCU6,1,空調機,1.792,3.696,322.56,0.248123077,,,0.0276,定風量制御,,有,無,有,89.6,60,無,0.1,PC1,PH1,AHP,AHP
FCU8,9,空調機,22.8888,50.49,4106.52,3.169218462,,,0.352135385,定風量制御,,有,無,有,93.5,60,無,0.1,PC1,PH1,AHP,AHP
ACCI,1,空調機,9.095,14.025,1640.5,1.259307692,,,0.139923077,定風量制御,,有,無,有,340,60,無,0.1,PC1,PH1,AHP,AHP
ACSI,1,空調機,1.768,3.6465,318.24,0.2448,,,0.0272,定風量制御,,有,無,有,88.4,60,無,0.1,PC1,PH1,AHP,AHP
ACKI,1,空調機,1.9046,2.937,343.54,0.263713846,,,0.0293,定風量制御,,有,無,有,71.2,60,無,0.1,PC1,PH1,AHP,AHP
