1F,男子便所,Office,便所,2.4,2.8,5.8,16.2,0.78682,0.6,ダウンライト,FRS23-H421,48,6,17.7778,12, , , , ,　,　,1,3133,5283.8922,8806.487,5944.3788,0.95679
,,,,,,,,,,ブラケット,FBF7RP-321,22,1,1.358,, , , , ,　,　,1,,403.6307,672.7178,,
1F,EPS,Office,機械室,4,6.1,1,6.1,0.21479,0.5,直付富士型,FSS9-161,22,2,7.2131,4.9, , , , ,　,　,1,200,42.944,85.888,58.3453,0.73603
1F,アラーム弁室,Office,機械室,4,1.9,1,1.9,0.16379,0.5,直付富士型,FSS9-161,22,1,11.5789,4.9, , , , ,　,　,1,200,21.472,42.944,18.1731,1.1815
1F,PS2,Office,機械室,4,2.8,1.2,3.4,0.21,0.5,直付富士型,FSS9-161,22,1,6.4706,4.9, , , , ,　,　,1,200,21.472,42.944,32.5203,0.66026
1F,女子便所,Office,便所,2.4,2.8,5.8,16.2,0.78682,0.6,ダウンライト,FRS23-H421,48,6,17.7778,12, , , , ,　,　,1,3133,5283.8922,8806.487,5944.3788,0.95679
,,,,,,,,,,ブラケット,FBF7RP-321,22,1,1.358,, , , , ,　,　,1,,403.6307,672.7178,,
1F,多目的便所,Office,便所,2.4,2,2,4,0.41667,0.5,ダウンライト,FRS23-H421,48,2,24,12, , , , ,　,　,1,3133,1467.7478,2935.4957,1467.7478,1.2292
,,,,,,,,,,ブラケット,FBF7RP-321,22,1,5.5,, , , , ,　,　,1,,336.3589,672.7178,,
1F,湯沸コーナー,Office,湯沸室等,2.4,2.2,3.2,7,0.54321,0.5,埋込下面開放,FRS15-322,95,1,13.5714,6.6, , , , ,　,　,1,1000,463.6,927.2,450.912,1.2662
,,,,,,,,,,ブラケット,FBF7RP-321,22,1,3.1429,, , , , ,　,　,1,,107.36,214.72,,
1F,倉庫,Office,湯沸室等,2.4,0,0,6.6,0.3,0.5,直付富士型,FSS9-322,95,1,14.3939,6.6, , , , ,　,　,1,1000,463.6,927.2,425.1456,1.0904
1F,機械室2,Office,機械室,4,3.6,7,25.2,0.59434,0.5,直付富士型,FSS9-321,48,2,3.8095,4.9, , , , ,　,　,1,200,93.696,187.392,241.033,0.38873
