2.875e+006,4.8952e+006
4.229e+006,6.119e+006
1.4908e+006,1.0243e+006
3.2431e+006,3.2308e+006
7.7895e+005,1.1473e+006
4.198e+005,5.119e+005
0,0
1.0162e+007,1.2033e+007
2.4154e+006,2.4154e+006
1.2577e+007,1.4449e+007
